oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
5925,50,,,,2,1,not,2021-03-31 11:30:54
5925,50,4050,65,3,0,2,not,2021-03-31 11:35:36
5925,50,2538,59,3,0,3,not,2021-03-31 11:37:26
5925,50,1025.5,53.5,3,0,4,not,2021-03-31 11:39:21
5925,50,445.5,51.5,3,0,5,not,2021-03-31 11:41:23
5925,70,1600,50,3,0,6,not,2021-03-31 11:43:27
5925,60,1855.5,53.5,3,0,7,not,2021-03-31 11:45:32
5925,60,1452,52,3,0,8,not,2021-03-31 11:47:35
5925,65,1275,50,3,0,9,not,2021-03-31 11:49:52
5925,60,2119.5,54.5,3,0,10,not,2021-03-31 11:51:38
5925,60,2250,55,3,0,11,not,2021-03-31 11:53:23
5925,60,2635.5,56.5,3,0,12,not,2021-03-31 11:56:17
5925,60,2379.5,55.5,3,0,13,not,2021-03-31 11:57:27
5925,60,2250,55,3,0,14,not,2021-03-31 11:59:27
5925,60,2508,56,3,0,15,not,2021-03-31 12:01:38
5925,60,2762,57,3,0,16,not,2021-03-31 12:03:59
5925,100,4055.5,58.5,3,0,17,not,2021-03-31 12:06:13
5925,100,4055.5,58.5,3,0,18,not,2021-03-31 12:08:07
5925,100,4138,59,3,0,19,not,2021-03-31 12:09:40
5925,70,4000,60,3,0,20,not,2021-03-31 12:11:36
6185,50.25,,,,3,1,assortatively,2021-03-31 11:31:45
6185,50,2538,59,3,4,2,assortatively,2021-03-31 11:35:30
6185,50.5,1494.75,55,3,0,3,assortatively,2021-03-31 11:38:22
6185,60.25,919.9375,50,3,1,4,assortatively,2021-03-31 11:40:09
6185,55.25,3316.6875,60.5,3,4,5,assortatively,2021-03-31 11:41:34
6185,55.25,1486.1875,53.5,3,2,6,assortatively,2021-03-31 11:43:47
6185,53.25,1035.6875,52.5,3,1,7,assortatively,2021-03-31 11:45:49
6185,53,1013.5,52.5,3,1,8,assortatively,2021-03-31 11:48:02
6185,52,780,52,3,1,9,assortatively,2021-03-31 11:49:35
6185,52.25,1334.96875,53.875,3,2,10,assortatively,2021-03-31 11:52:05
6185,53,1435,54,3,1,11,assortatively,2021-03-31 11:53:53
6185,54,1381.5,53.5,3,2,12,assortatively,2021-03-31 11:55:43
6185,53.5,808.59375,51.625,3,2,13,assortatively,2021-03-31 11:57:51
6185,52.25,946.1875,52.5,3,2,14,assortatively,2021-03-31 11:59:36
6185,53,327.71875,50.125,3,1,15,assortatively,2021-03-31 12:01:27
6185,51.75,1325.9375,54,3,2,16,assortatively,2021-03-31 12:03:46
6185,72,6787.5,74.5,3,6,17,assortatively,2021-03-31 12:05:40
6185,73,6391,72,3,4,18,assortatively,2021-03-31 12:07:39
6185,72,6036,70,3,4,19,assortatively,2021-03-31 12:09:34
6185,70,4218,61,3,4,20,assortatively,2021-03-31 12:11:27
6393,60,,,,2,1,randomly,2021-03-31 11:30:41
6393,70,8800,80,2,5,2,randomly,2021-03-31 11:35:26
6393,75,6949.5,75.5,3,1,3,randomly,2021-03-31 11:37:34
6393,70,6688,74,3,2,4,randomly,2021-03-31 11:39:40
6393,65,7187.5,55,2,5,5,randomly,2021-03-31 11:41:33
6393,75,6875,50,2,5,6,randomly,2021-03-31 11:43:26
6393,70,2850,55,3,3,7,randomly,2021-03-31 11:45:36
6393,65,3187.5,57.5,3,3,8,randomly,2021-03-31 11:47:47
6393,55,2923,59,3,4,9,randomly,2021-03-31 11:49:31
6393,60,6282,73,3,2,10,randomly,2021-03-31 11:51:45
6393,75,6567,73,3,1,11,randomly,2021-03-31 11:53:38
6393,70,1600,50,3,4,12,randomly,2021-03-31 11:55:46
6393,75,5637.5,67.5,3,2,13,randomly,2021-03-31 11:57:26
6393,70,3552,58,3,3,14,randomly,2021-03-31 11:59:38
6393,55,1875,55,3,2,15,randomly,2021-03-31 12:01:31
6393,50,3058,61,3,4,16,randomly,2021-03-31 12:03:32
6393,55,2275.5,56.5,3,4,17,randomly,2021-03-31 12:05:33
6393,55,5369.5,69.5,3,1,18,randomly,2021-03-31 12:07:26
6393,55,4937.5,67.5,3,1,19,randomly,2021-03-31 12:09:23
6393,55,4259.5,64.5,3,1,20,randomly,2021-03-31 12:11:41
6490,99,,,,0,1,assortatively,2021-03-31 11:30:58
6490,76,8851.5,85,2,7,2,assortatively,2021-03-31 11:35:25
6490,88,5740,68,3,6,3,assortatively,2021-03-31 11:37:19
6490,76,7231.5,77.5,3,6,4,assortatively,2021-03-31 11:39:22
6490,87,5271,65,3,5,5,assortatively,2021-03-31 11:41:22
6490,98,5106,65,3,6,6,assortatively,2021-03-31 11:43:28
6490,54,6901.5,77.5,3,6,7,assortatively,2021-03-31 11:45:45
6490,79,2881.5,53.5,3,2,8,assortatively,2021-03-31 11:47:30
6490,57,6551,75,3,6,9,assortatively,2021-03-31 11:49:19
6490,65,4555.5,63.5,3,3,10,assortatively,2021-03-31 11:51:24
6490,98,5248,66,3,4,11,assortatively,2021-03-31 11:53:25
6490,96,6434,75,3,6,12,assortatively,2021-03-31 11:55:26
6490,98,6073.5,72.5,3,6,13,assortatively,2021-03-31 11:57:27
6490,75,7167,77,3,6,14,assortatively,2021-03-31 11:59:36
6490,61,6679,75,3,5,15,assortatively,2021-03-31 12:01:38
6490,55,1152.46875,52.375,3,2,16,assortatively,2021-03-31 12:03:44
6490,82,3520,56,3,2,17,assortatively,2021-03-31 12:05:33
6490,73,8483.5,75,2,6,18,assortatively,2021-03-31 12:07:27
6490,68,6316,72,3,4,19,assortatively,2021-03-31 12:09:25
6490,74,5712,68,3,3,20,assortatively,2021-03-31 12:11:33
6685,55,,,,6,1,randomly,2021-03-31 11:30:25
6685,66,4914,65,3,0,2,randomly,2021-03-31 11:36:35
6685,66,7584,80,3,1,3,randomly,2021-03-31 11:37:26
6685,66,6794,75,3,3,4,randomly,2021-03-31 11:39:21
6685,66,2634,55,3,3,5,randomly,2021-03-31 11:41:21
6685,66,7357.5,78.5,3,4,6,randomly,2021-03-31 11:43:20
6685,66,9354,90,2,5,7,randomly,2021-03-31 11:45:22
6685,66,6624,74,3,1,8,randomly,2021-03-31 11:47:24
6685,66,4597.5,63.5,3,0,9,randomly,2021-03-31 11:49:21
6685,66,5904,70,3,2,10,randomly,2021-03-31 11:51:20
6685,66,5421.5,67.5,3,0,11,randomly,2021-03-31 11:53:26
6685,66,6794,50,2,5,12,randomly,2021-03-31 11:55:33
6685,66,1344,50,3,0,13,randomly,2021-03-31 11:57:27
6685,66,3001.5,56.5,3,4,14,randomly,2021-03-31 11:59:20
6685,66,7657.5,61,2,5,15,randomly,2021-03-31 12:01:34
6685,66,5617.5,68.5,3,3,16,randomly,2021-03-31 12:03:25
6685,66,7357.5,78.5,3,3,17,randomly,2021-03-31 12:05:19
6685,66,4381.5,62.5,3,3,18,randomly,2021-03-31 12:07:43
6685,66,8864,80,2,5,19,randomly,2021-03-31 12:09:23
6685,66,3824,60,3,3,20,randomly,2021-03-31 12:11:32
8278,50,,,,4,1,not,2021-03-31 11:30:18
8278,60,3500,60,3,0,2,not,2021-03-31 11:35:33
8278,58,2106,55,3,0,3,not,2021-03-31 11:37:39
8278,55,763,51,3,0,4,not,2021-03-31 11:39:27
8278,51,395,51,3,0,5,not,2021-03-31 11:41:29
8278,50,2800,60,3,0,6,not,2021-03-31 11:43:22
8278,55,2143,56,3,0,7,not,2021-03-31 11:45:26
8278,51,1951.5,56.5,3,0,8,not,2021-03-31 11:47:31
8278,50,2137.5,57.5,3,0,9,not,2021-03-31 11:49:27
8278,54,2461.5,57.5,3,0,10,not,2021-03-31 11:51:27
8278,55,2537.5,57.5,3,0,11,not,2021-03-31 11:53:28
8278,57,2811,58,3,0,12,not,2021-03-31 11:55:28
8278,55,2667,58,3,0,13,not,2021-03-31 11:57:24
8278,55,2537.5,57.5,3,0,14,not,2021-03-31 11:59:29
8278,56,2740,58,3,0,15,not,2021-03-31 12:01:26
8278,57,2937.5,58.5,3,0,16,not,2021-03-31 12:03:27
8278,60,7255.5,78.5,3,0,17,not,2021-03-31 12:05:29
8278,59,7315,79,3,0,18,not,2021-03-31 12:07:52
8278,58,7456,80,3,0,19,not,2021-03-31 12:09:25
8278,60,4650,65,3,0,20,not,2021-03-31 12:11:40
8454,56,,,,5,1,randomly,2021-03-31 11:31:36
8454,65,4875,65,3,1,2,randomly,2021-03-31 11:35:25
8454,60,2887.5,57.5,3,2,3,randomly,2021-03-31 11:38:22
8454,70,4000,60,3,4,4,randomly,2021-03-31 11:39:26
8454,70,7385.5,78.5,3,4,5,randomly,2021-03-31 11:41:39
8454,67,7291,78,3,4,6,randomly,2021-03-31 11:43:36
8454,67,7213.5,77.5,3,2,7,randomly,2021-03-31 11:45:36
8454,63,6817.5,75.5,3,1,8,randomly,2021-03-31 11:47:29
8454,75,8437.5,75,2,5,9,randomly,2021-03-31 11:49:30
8454,75,6159.5,70.5,3,1,10,randomly,2021-03-31 11:51:26
8454,69,4069.5,60.5,3,3,11,randomly,2021-03-31 11:53:56
8454,55,9363,94,3,0,12,randomly,2021-03-31 11:56:02
8454,75,5637.5,67.5,3,2,13,randomly,2021-03-31 11:57:52
8454,58,3497.5,60.5,3,4,14,randomly,2021-03-31 11:59:26
8454,70,8537.5,87.5,3,1,15,randomly,2021-03-31 12:01:38
8454,70,8800,80,2,5,16,randomly,2021-03-31 12:03:34
8454,70,7008,76,3,2,17,randomly,2021-03-31 12:05:27
8454,70,7669.5,61,2,5,18,randomly,2021-03-31 12:07:33
8454,70,8250,85,3,3,19,randomly,2021-03-31 12:09:36
8454,70,3552,58,3,3,20,randomly,2021-03-31 12:11:30
9410,70,,,,4,1,not,2021-03-31 11:31:37
9410,70,2850,55,3,0,2,not,2021-03-31 11:37:07
9410,60,1988,54,3,0,3,not,2021-03-31 11:37:39
9410,52,923.5,52.5,3,0,4,not,2021-03-31 11:40:08
9410,52,343.5,50.5,3,0,5,not,2021-03-31 11:42:18
9410,50,2800,60,3,0,6,not,2021-03-31 11:43:36
9410,52,2303.5,57.5,3,0,7,not,2021-03-31 11:45:30
9410,53,1847.5,55.5,3,0,8,not,2021-03-31 11:47:49
9410,50,2137.5,57.5,3,0,9,not,2021-03-31 11:49:45
9410,55,2407,57,3,0,10,not,2021-03-31 11:52:07
9410,55,2537.5,57.5,3,0,11,not,2021-03-31 11:54:16
9410,56,2867.5,58.5,3,0,12,not,2021-03-31 11:56:40
9410,56,2611.5,57.5,3,0,13,not,2021-03-31 11:57:54
9410,55,2537.5,57.5,3,0,14,not,2021-03-31 11:59:23
9410,56,2740,58,3,0,15,not,2021-03-31 12:01:35
9410,57,2937.5,58.5,3,0,16,not,2021-03-31 12:03:47
9410,57,7431,80,3,0,17,not,2021-03-31 12:06:27
9410,58,7373.5,79.5,3,0,18,not,2021-03-31 12:07:34
9410,60,7338,79,3,0,19,not,2021-03-31 12:09:30
9410,60,4650,65,3,0,20,not,2021-03-31 12:12:07
16013,70,,,,2,1,assortatively,2021-03-31 11:31:51
16013,60,6187.5,72.5,3,6,2,assortatively,2021-03-31 11:35:38
16013,65,1937.5,52.5,3,4,3,assortatively,2021-03-31 11:38:03
16013,55,4603,66,3,4,4,assortatively,2021-03-31 11:39:55
16013,54,2064,56,3,1,5,assortatively,2021-03-31 11:41:55
16013,70,4745.5,63.5,3,1,6,assortatively,2021-03-31 11:43:42
16013,75,5547,67,3,6,7,assortatively,2021-03-31 11:45:51
16013,75,6075,70,3,6,8,assortatively,2021-03-31 11:48:02
16013,75,4305.46875,60.625,3,5,9,assortatively,2021-03-31 11:49:29
16013,75,6075,70,3,6,10,assortatively,2021-03-31 11:51:45
16013,74,6874,75,3,6,11,assortatively,2021-03-31 11:53:52
16013,73,5963.5,69.5,3,5,12,assortatively,2021-03-31 11:55:45
16013,72,6546,73,3,5,13,assortatively,2021-03-31 11:57:35
16013,71,6451.5,72.5,3,5,14,assortatively,2021-03-31 11:59:38
16013,70,6688,74,3,4,15,assortatively,2021-03-31 12:01:41
16013,70,6728.875,74.25,3,4,16,assortatively,2021-03-31 12:03:46
16013,50,5033.875,69.25,3,4,17,assortatively,2021-03-31 12:05:37
16013,50,37.46875,50.125,3,1,18,assortatively,2021-03-31 12:08:00
16013,50,0,50,3,0,19,assortatively,2021-03-31 12:10:14
16013,50,0,50,3,0,20,assortatively,2021-03-31 12:12:09
16746,50,,,,3,1,randomly,2021-03-31 11:30:42
16746,70,4537.5,62.5,3,1,2,randomly,2021-03-31 11:35:20
16746,65,2575,55,3,2,3,randomly,2021-03-31 11:37:24
16746,50,5200,70,3,4,4,randomly,2021-03-31 11:39:44
16746,50,4050,65,3,2,5,randomly,2021-03-31 11:41:41
16746,50,2137.5,57.5,3,1,6,randomly,2021-03-31 11:43:46
16746,60,3500,60,3,3,7,randomly,2021-03-31 11:45:39
16746,50,5525.5,71.5,3,2,8,randomly,2021-03-31 11:47:41
16746,66,2257.5,53.5,3,4,9,randomly,2021-03-31 11:49:28
16746,50,4050,65,3,0,10,randomly,2021-03-31 11:51:44
16746,56,6514,50,2,5,11,randomly,2021-03-31 11:53:20
16746,50,8285.5,86.5,3,3,12,randomly,2021-03-31 11:55:39
16746,55,8249.5,85.5,3,4,13,randomly,2021-03-31 11:57:43
16746,66,8274,70,2,5,14,randomly,2021-03-31 11:59:39
16746,56,2994,59,3,0,15,randomly,2021-03-31 12:01:43
16746,52,6443.5,75.5,3,3,16,randomly,2021-03-31 12:03:25
16746,51,7671.5,82.5,3,1,17,randomly,2021-03-31 12:05:34
16746,51,5581.5,71.5,3,1,18,randomly,2021-03-31 12:08:05
16746,55,4937.5,67.5,3,1,19,randomly,2021-03-31 12:09:40
16746,66,5322,67,3,4,20,randomly,2021-03-31 12:11:39
20865,55,,,,2,1,not,2021-03-31 11:30:49
21538,50,,,,5,1,randomly,2021-03-31 11:30:50
21538,50,5842,73,3,0,2,randomly,2021-03-31 11:35:22
21538,50,3437.5,62.5,3,2,3,randomly,2021-03-31 11:37:24
21538,50,7722,83,3,3,4,randomly,2021-03-31 11:39:34
21538,50,6737.5,77.5,3,1,5,randomly,2021-03-31 11:41:24
21538,50,6737.5,77.5,3,3,6,randomly,2021-03-31 11:43:32
21538,50,5737.5,72.5,3,1,7,randomly,2021-03-31 11:45:38
21538,50,4050,65,3,3,8,randomly,2021-03-31 11:47:23
21538,50,2800,60,3,2,9,randomly,2021-03-31 11:49:44
21538,50,4050,65,3,0,10,randomly,2021-03-31 11:52:11
21538,50,6832,56,2,5,11,randomly,2021-03-31 11:53:30
21538,50,2800,60,3,4,12,randomly,2021-03-31 11:55:30
21538,50,2272,58,3,0,13,randomly,2021-03-31 11:57:28
21538,50,8285.5,86.5,3,0,14,randomly,2021-03-31 11:59:46
21538,50,3312,62,3,0,15,randomly,2021-03-31 12:01:44
21538,50,2800,60,3,1,16,randomly,2021-03-31 12:03:53
21538,50,6448,76,3,0,17,randomly,2021-03-31 12:05:19
21538,50,6250,75,3,2,18,randomly,2021-03-31 12:07:20
21538,50,0,50,3,0,19,randomly,2021-03-31 12:09:19
21538,50,9137.5,92.5,3,0,20,randomly,2021-03-31 12:11:23
22347,62,,,,0,1,not,2021-03-31 11:30:34
22347,75,8175,70,2,1,2,not,2021-03-31 11:36:09
22347,75,8437.5,75,2,1,3,not,2021-03-31 11:37:39
22347,80,6850,50,2,1,4,not,2021-03-31 11:39:30
22347,65,8587.5,75,2,1,5,not,2021-03-31 11:41:32
22347,60,8587.5,75,2,1,6,not,2021-03-31 11:43:29
22347,55,8537.5,75,2,1,7,not,2021-03-31 11:45:35
22347,60,6650,50,2,1,8,not,2021-03-31 11:47:48
22347,50,7200,60,2,1,9,not,2021-03-31 11:49:39
22347,55,6475,50,2,1,10,not,2021-03-31 11:51:32
22347,60,6650,50,2,1,11,not,2021-03-31 11:53:51
22347,50,7200,60,2,1,12,not,2021-03-31 11:55:24
22347,50,7200,60,2,1,13,not,2021-03-31 11:57:28
22347,55,7375,60,2,1,14,not,2021-03-31 11:59:52
22347,60,7500,60,2,1,15,not,2021-03-31 12:01:32
22347,55,7375,60,2,1,16,not,2021-03-31 12:03:35
22347,60,7500,60,2,1,17,not,2021-03-31 12:05:51
22347,50,7200,60,2,1,18,not,2021-03-31 12:07:25
22347,60,6650,50,2,1,19,not,2021-03-31 12:09:31
22347,55,7375,60,2,1,20,not,2021-03-31 12:11:31
23437,60,,,,5,1,not,2021-03-31 11:30:33
23437,70,8537.5,75,2,1,2,not,2021-03-31 11:35:43
23437,75,8437.5,75,2,1,3,not,2021-03-31 11:38:35
23437,50,8800,80,2,1,4,not,2021-03-31 11:39:36
23437,75,7887.5,65,2,1,5,not,2021-03-31 11:41:45
23437,75,7575,60,2,1,6,not,2021-03-31 11:43:37
23437,75,7237.5,55,2,1,7,not,2021-03-31 11:45:34
23437,50,7200,60,2,1,8,not,2021-03-31 11:47:40
23437,60,6650,50,2,1,9,not,2021-03-31 11:49:49
23437,50,6737.5,55,2,1,10,not,2021-03-31 11:51:31
23437,50,7200,60,2,1,11,not,2021-03-31 11:53:38
23437,60,6650,50,2,1,12,not,2021-03-31 11:55:50
23437,60,6650,50,2,1,13,not,2021-03-31 11:58:09
23437,60,7087.5,55,2,1,14,not,2021-03-31 11:59:26
23437,60,7500,60,2,1,15,not,2021-03-31 12:02:13
23437,60,7087.5,55,2,1,16,not,2021-03-31 12:03:45
23437,60,7500,60,2,1,17,not,2021-03-31 12:06:25
23437,60,6650,50,2,1,18,not,2021-03-31 12:08:13
23437,50,7200,60,2,1,19,not,2021-03-31 12:10:03
23437,60,7087.5,55,2,1,20,not,2021-03-31 12:12:52
24966,60,,,,3,1,randomly,2021-03-31 11:30:37
24966,80,3892,58,3,0,2,randomly,2021-03-31 11:35:38
24966,90,5250,65,3,3,3,randomly,2021-03-31 11:37:55
24966,100,3972,58,3,3,4,randomly,2021-03-31 11:39:45
24966,50,4050,65,3,2,5,randomly,2021-03-31 11:41:43
24966,80,3787.5,57.5,3,0,6,randomly,2021-03-31 11:43:28
24966,50,7200,80,3,0,7,randomly,2021-03-31 11:45:26
24966,68,4463.5,62.5,3,2,8,randomly,2021-03-31 11:47:44
24966,50,7465.5,81.5,3,3,9,randomly,2021-03-31 11:49:34
24966,80,5772,68,3,1,10,randomly,2021-03-31 11:51:42
24966,80,5250,65,3,2,11,randomly,2021-03-31 11:53:33
24966,100,5875.5,71.5,3,0,12,randomly,2021-03-31 11:55:40
24966,100,6487.5,77.5,3,3,13,randomly,2021-03-31 11:57:31
24966,100,6700,80,3,1,14,randomly,2021-03-31 11:59:38
24966,100,5987.5,72.5,3,1,15,randomly,2021-03-31 12:01:48
24966,100,5578,69,3,0,16,randomly,2021-03-31 12:03:40
24966,88,5586,67,3,2,17,randomly,2021-03-31 12:05:34
24966,88,5507.5,66.5,3,0,18,randomly,2021-03-31 12:07:24
24966,80,7842,66,2,5,19,randomly,2021-03-31 12:09:32
24966,50,2137.5,57.5,3,2,20,randomly,2021-03-31 12:11:23
29417,50,,,,3,1,randomly,2021-03-31 11:31:08
29417,55,4937.5,67.5,3,2,2,randomly,2021-03-31 11:35:32
29417,55,7787.5,82.5,3,3,3,randomly,2021-03-31 11:37:35
29417,55,8875,90,3,1,4,randomly,2021-03-31 11:39:35
29417,55,3299.5,60.5,3,3,5,randomly,2021-03-31 11:41:29
29417,55,1875,55,3,1,6,randomly,2021-03-31 11:43:28
29417,50,5737.5,72.5,3,1,7,randomly,2021-03-31 11:45:31
29417,50,4050,65,3,0,8,randomly,2021-03-31 11:47:24
29417,55,2537.5,57.5,3,2,9,randomly,2021-03-31 11:49:26
29417,50,1450,55,3,4,10,randomly,2021-03-31 11:51:25
29417,50,5200,70,3,3,11,randomly,2021-03-31 11:53:30
29417,50,2800,60,3,4,12,randomly,2021-03-31 11:55:35
29417,60,6650,75,3,2,13,randomly,2021-03-31 11:57:33
29417,70,8002,66,2,5,14,randomly,2021-03-31 11:59:33
29417,60,1587.5,52.5,3,2,15,randomly,2021-03-31 12:01:34
29417,60,2250,55,3,1,16,randomly,2021-03-31 12:03:40
29417,65,6859.5,75.5,3,1,17,randomly,2021-03-31 12:05:28
29417,80,6179.5,70.5,3,0,18,randomly,2021-03-31 12:07:27
29417,75,5175,65,3,4,19,randomly,2021-03-31 12:09:32
29417,55,8175,70,2,5,20,randomly,2021-03-31 12:11:24
31041,50,,,,0,1,assortatively,2021-03-31 11:31:04
31041,52,196,50,3,2,2,assortatively,2021-03-31 11:35:44
31041,70,6850,75,3,2,3,assortatively,2021-03-31 11:37:37
